timezone,no_accents,macroregion,uf_code,document,name,job,jobArea,jobType,phoneNumber,birthDate,city,totalSpent,PESSOA,Ano
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,7262485361664,Jozue Batista,Designer Dados Regional,Divisão,Executivo,40612227202.0,1990-01-28,Moreira do Norte,672.91,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,6483262094,Gaetan Melo,Especialista Táticas Investidor,Garantia,Ligação,82256268135.0,1990-03-01,Isaac do Sul,375.88,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,51621301338,Cleuni Carvalho,Engenheiro Usabilidade Produtos,Dados,Administrador,554153843879.0,1990-01-03,Vila Matilde,311.11,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,57594805020,Dr. Yim Silva Jr.,Orquestrador Identidade Distrito,Operações,Representante,48925894748.0,1990-01-25,,221.78,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,24777237250849,Dr. Romina Braga Neto,Agente Segurança Corporativo,Aplicações,,7257960523.0,1990-01-16,,581.63,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,13632708347,Felice Batista,Orquestrador Soluções Dinâmico,,Agente,88862311513.0,1990-01-27,Nova Nuno,706.04,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,75825674209,Sr. Cristiani Nogueira,Produtor Programa Interno,Mercados,Representante,88038630998.0,1990-01-25,Grande Nora,877.98,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,64625114195,Marcello,Facilitador Diretivas Nacional,Contas,Produtor,22257405053.0,1990-01-03,Albuquerque do Sul,980.61,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,57282884218,Gesser Macedo Neto,Executivo Garantia Cliente,Paradigma,Associado,,1990-01-30,Grande Valdimar,29.33,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,25006412380485,Sra. Srta. Christhianne Costa Jr.,Gerente Integração Central,Integração,Supervisor,840652993.0,1990-01-16,,773.63,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,15122533245,Altavir Franco,Engenheiro Segurança Internacional,Funcionalidade,Estrategista,7130198918.0,1990-09-01,Sabino do Sul,941.97,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,33668380064755,Srta. Max Filho,Designer Dados Distrito,Mercados,Coordenador,3043303482.0,1990-01-09,,11.57,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,84474772237,Tatiani Moreira,Associado Dados Distrito,Criativo,Consultor,6444582940.0,1990-01-21,Macedo do Norte,225.85,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,57750882411006,Dourivaldo Silva Neto,Técnico Dados Interno,Marketing,Arquiteto,7839929075.0,1990-01-31,Vila Josimara,15.8,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,20679478698,Idalina Filho,Coordenador Métricas Central,Segurança,Facilitador,558585037924.0,1990-01-30,Município de Delcio do Norte,278.5,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,71174348216,Sra. Srta. Alessandro Albuquerque,Técnico A infraestrutura Legado,Mercados,Engenheiro,90506524828.0,1990-01-02,Carvalho de Nossa Senhora,702.14,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,97125710336,Srta. Gisele Braga,Estrategista Segurança Dinâmico,Diretivas,Planejador,70596732548.0,1990-01-24,Franco de Nossa Senhora,724.76,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,67597745400,Jacira Jr.,Produtor Intranet Nacional,Grupo,,31417450882.0,1990-01-31,Município de Arnesto,644.76,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,45017879455,Ireno Braga,Desenvolvedor Segurança Corporativo,Usabilidade,Especialista,52288398631.0,1990-01-08,,945.81,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,18304811254089,Salmo Moreira Neto,,Interações,Planejador,554916430314.0,1990-01-22,Município de Isaura,938.46,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,85346367454,Jeane Moreira,Orquestrador Fatores Diretor,Configuração,Produtor,,1990-01-15,,295.08,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,38276747434,Srta. Cecília Barros,Designer Intranet Global,Identidade,Administrador,88088759505.0,1990-01-31,Município de Jevetic,493.52,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,79114631156,Dr. Carmen Braga,Diretor Soluções Global,Fatores,Orquestrador,7024737389.0,1990-01-17,Saraiva de Nossa Senhora,420.21,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,88886681327187,André Batista,Consultor Integração Frente,Métricas,,8345351044.0,1990-01-09,Município de Cármen,796.66,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,50816354642,Dr. Valdete Melo,Planejador Usabilidade Nacional,Usabilidade,Agente,551319108482.0,1990-01-01,Rosimari do Descoberto,266.28,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,60830037858530,Zilda Santos,,Contas,Diretor,,1990-01-01,Reis do Descoberto,500.82,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,44848063516735,Luciane,Gerente Prestação de contas Líder,Operações,Agente,16122982117.0,1990-01-02,,39.97,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,25215665516,Harumi Moreira,Assistente Rede Produtos,Comunicações,Supervisor,11653574718.0,1990-01-01,Grande Osnivaldo de Nossa Senhora,514.42,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,11715722083176,Sr. Raquel Batista,Planejador Fatores Corporativo,,,7263371648.0,1990-01-13,Município de Elizete,477.37,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,4581386463816,Janira Barros,Oficial Pesquisa Distrito,Usabilidade,Ligação,557313562495.0,1990-01-27,Albuquerque do Norte,699.49,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,12075331262611,Jovino Braga,Facilitador Pesquisa Sênior,Contas,Técnico,,1990-01-20,,440.18,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,98731260233,Fauzer,Produtor Operações Líder,Mobilidade,Supervisor,555043017610.0,1990-01-03,Atila do Descoberto,225.44,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,76765535713,Sra. Elise Melo,Produtor Usabilidade Sênior,Funcionalidade,Facilitador,504165194.0,1990-01-01,Nova Janette do Norte,,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,74367926524,Mara Santos Neto,,Aplicações,Engenheiro,550710446928.0,1990-01-28,Saraiva de Nossa Senhora,638.46,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,86353204680,Altivanir Neto,Facilitador Intranet Investidor,Operações,Representante,97932716618.0,1990-01-21,Lenycia do Sul,677.73,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,18761103179,Ruth Moreira,Coordenador Táticas Chefe,Soluções,Produtor,554537254673.0,1990-01-31,Grande Edésio do Descoberto,252.77,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,88436331175262,Zacarias Martins,Produtor Paradigma Internacional,Táticas,Executivo,8676582131.0,1990-01-15,Dayani do Descoberto,824.91,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,74261628422,Tarsila Franco,Orquestrador Implementação Sênior,Qualidade,Produtor,9191777352.0,1990-11-01,Vila Josieldo do Norte,509.06,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,96217211300,Deivid Batista,Especialista A infraestrutura Dinâmico,Segurança,Desenvolvedor,558467573392.0,1990-01-17,Velha Izaurino do Descoberto,582.15,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,46247267746,Sr. Adevar Moraes,Administrador Implementação Global,Integração,Associado,65289170224.0,1990-01-12,Grande Marinês,225.28,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,45717726447590,Josiander Silva Filho,Executivo Branding Diretor,Grupo,Representante,555487377935.0,1990-01-28,Oliveira de Nossa Senhora,661.09,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,57737468595,Srta. Jiro Xavier Filho,Especialista Dados Distrito,Paradigma,Orquestrador,,1990-01-06,Emmanuel do Descoberto,445.42,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,16644182534,Sra. Sra. Claudete Carvalho,Planejador Implementação Corporativo,Divisão,Oficial,5573265320.0,1990-01-27,,26.68,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,68922761563,Dr. Altaide Moreira,Analista Pesquisa Legado,Qualidade,Oficial,95714637408.0,1990-01-24,Nova Josivaldo do Norte,71.92,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,18322489846,Hercilia Costa,Produtor Intranet Legado,Qualidade,Assistente,85360415885.0,1990-01-22,Grande Cleuni de Nossa Senhora,399.56,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,31634556623,Edercio Albuquerque,Estrategista Identidade Central,Qualidade,,8823927166.0,1990-01-04,Nova Cármen,318.85,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,57782745560,Helvio,Facilitador Identidade Regional,Funcionalidade,Supervisor,4077298450.0,1990-01-15,Velha Cilene do Descoberto,11.66,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,72175478768533,Srta. Telma Carvalho,Estrategista A infraestrutura Interno,Pesquisa,Representante,552391094058.0,1990-01-18,Velha Joce,863.71,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,66623326580678,Hugues Franco Neto,Agente Marca Global,,Diretor,1377157184.0,1990-01-23,Santos de Nossa Senhora,995.6,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,84915960897,Dr. Elizaerte Melo,Ligação Paradigma Sênior,,Analista,553548168153.0,1990-01-01,Velha Mitico do Sul,620.08,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,82602690406,Marisete Santos,Ligação A infraestrutura Nacional,Funcionalidade,Orquestrador,27306524513.0,1990-01-31,Tibério do Norte,980.53,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,77540389788,Ildebrando Nogueira,Supervisor Qualidade Chefe,Táticas,Designer,,1990-01-04,Município de Isabel do Sul,288.86,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,87343745824,Elielton Filho,Orquestrador Operações Interno,Qualidade,Orquestrador,17007782179.0,1990-01-08,,8.06,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,76284704700180,Elisangela Franco,Consultor Interações Corporativo,Resposta,Planejador,27512038743.0,1990-01-11,Município de Erick,669.83,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,71130056244,Cláudia Barros,Orquestrador Operações Distrito,Comunicações,Agente,2958034614.0,1990-01-22,Devair de Nossa Senhora,924.92,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,37457605738,Dr. Sra. Brett Carvalho,Consultor Mercados Legado,Qualidade,Coordenador,552242833823.0,1990-01-17,,890.78,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,81056152311,Srta. Raymundo,Diretor Métricas Chefe,Aplicações,Planejador,9895000402.0,1990-10-01,Moraes do Norte,597.09,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,73354637340,Sra. Leone Moreira,Orquestrador Marketing Internacional,Contas,Arquiteto,10390545484.0,1990-01-20,Reis de Nossa Senhora,243.89,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,67728926403,Srta. Erica Xavier,,Grupo,Produtor,,1990-08-01,Nova Gastão do Norte,69.75,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,26672245740,Joseilda Costa,Técnico Implementação Direto,Contas,Supervisor,1219581451.0,1990-01-02,Vila Arlei do Descoberto,103.84,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,57312344690,Roberta Martins,Coordenador Marca Frente,Mercados,Ligação,552911435666.0,1990-01-22,Nova Louise,635.8,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,10102304763796,Masaru Macedo,Técnico Métricas Internacional,Marca,Arquiteto,557057706704.0,1990-01-22,Souza do Norte,86.44,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,91577547489,Dr. Wanderley Nogueira Jr.,Oficial Usabilidade Internacional,Identidade,Orquestrador,92182058745.0,1990-01-22,Albuquerque do Sul,65.9,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,9377387787,Srta. Edina Braga,Consultor Usabilidade Líder,Métricas,Ligação,86896925189.0,1990-01-15,Moraes do Sul,771.83,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,50178604405184,Ryoko Melo,Representante Branding Nacional,Identidade,Especialista,8418118270.0,1990-01-28,,568.85,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,71250027717646,Sra. Guo Saraiva,Desenvolvedor Resposta Chefe,Marketing,Especialista,552384934213.0,1990-01-09,,869.16,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,35440888806723,Gislaine Braga Jr.,Facilitador Criativo Nacional,Prestaçãodecontas,Representante,556776282253.0,1990-01-26,Vila Diane do Sul,872.8,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,17167719196,Donizete Nogueira,Consultor Implementação Chefe,Grupo,Analista,9243797095.0,1990-01-13,,906.78,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,41634745743222,Angelisio Moraes,,Fatores,,558551003253.0,1990-01-02,Xavier do Norte,347.26,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,35200768346499,Guadalupe Moraes Neto,,Grupo,Engenheiro,,1990-01-27,Reis de Nossa Senhora,387.06,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,73128505616,Viviana Silva Filho,Facilitador Implementação Diretor,Dados,Consultor,559824981972.0,1990-01-18,Claudia do Descoberto,690.16,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,14665383332,Dina Silva Filho,Designer Mercados Interno,Rede,,555112360505.0,1990-01-26,Ligeria do Descoberto,433.57,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,33145357409,Sra. Marlene Silva Neto,Oficial Rede Central,Paradigma,Arquiteto,81393609809.0,1990-01-13,Silva de Nossa Senhora,218.04,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,4513914890,Sr. Sherida Pereira Filho,Engenheiro Interações Nacional,Mobilidade,Diretor,15781494528.0,1990-01-14,Nogueira do Norte,158.76,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,72332956620,Wladimir Barros,,Otimização,Analista,555382998872.0,1990-01-01,Vila Sylvia do Sul,918.29,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,65934915436,Estevon Pereira Jr. Filho,Gerente Criativo Global,Ainfraestrutura,Técnico,9504967899.0,1990-01-03,Velha Nahashon do Norte,744.51,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,78238803275191,Srta. Ilço Reis Filho,,Programa,Analista,80205099355.0,1990-01-06,Natália de Nossa Senhora,508.63,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,68455008270,Srta. Aminadab Barros,Desenvolvedor Soluções Regional,Resposta,Administrador,5981191207.0,1990-01-01,Silvia de Nossa Senhora,401.33,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,48150773398,Isaura Saraiva,Associado Paradigma Produtos,Marketing,Gerente,550560494888.0,1990-01-13,Município de Bertier,141.32,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,11455551622400,Galileo Silva,Técnico Intranet Interno,Branding,Administrador,,1990-06-01,Nova Francimar do Norte,804.22,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,20887421741,Sra. Neide Braga,Agente Paradigma Frente,Rede,Desenvolvedor,7756895648.0,1990-01-24,Souza do Norte,724.17,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,57812848850,Marinoel Souza Filho,Associado Marca Cliente,Otimização,Designer,2984203619.0,1990-01-06,Melo de Nossa Senhora,979.86,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,60237462842,Dr. Olivar Xavier,Designer Intranet Direto,Divisão,Assistente,1368172480.0,1990-01-31,Tomico de Nossa Senhora,506.5,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,53478222362,Olga Carvalho,Planejador Soluções Regional,Usabilidade,Técnico,554134157036.0,1990-01-16,Município de Janete do Sul,542.75,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,38876437550,Jabson Martins,Facilitador Rede Regional,Criativo,Representante,551886878096.0,1990-01-26,Macedo do Sul,297.11,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,53801861902,Christhianne Braga Neto,Produtor Qualidade Chefe,Comunicações,,92924583347.0,1990-01-25,Braga do Sul,52.57,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,40656232678253,Dr. Priscilla Reis,Consultor Otimização Dinâmico,Branding,Agente,4619713681.0,1990-01-13,Vila Ademir do Descoberto,670.39,JURIDICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,76617142306,Sr. Mabilia Carvalho,Especialista Fatores Produtos,Programa,,833706587.0,1990-01-01,Município de Gilfran do Norte,251.84,FISICA,1990
America/Sao_Paulo,Distrito Federal,Centro-Oeste,DF,25422757181,Erivelto Carvalho,Associado Contas Direto,Configuração,Designer,555507094296.0,1990-01-21,,405.67,FISICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,35244580215690,Aldenir Neto,Técnico Operações Produtos,Garantia,Ligação,2735206501.0,1990-01-14,,302.42,JURIDICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,90687770688,Dr. Gisele Xavier,Coordenador Otimização Direto,Comunicações,Analista,7355242225.0,1990-01-20,Santos do Sul,920.62,FISICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,93866324200,Sra. Ewerton Braga Jr.,Administrador Métricas Nacional,Otimização,Facilitador,551624355777.0,1990-01-23,Rosimeire do Sul,395.62,FISICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,82213207305,Leslie,Supervisor Garantia Direto,Resposta,Oficial,,1990-01-27,Velha Cintia,81.31,FISICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,54660607208,Sra. Alide Costa,Assistente Dados Produtos,Integração,Arquiteto,6352942150.0,1990-01-31,Velha Roselia,144.88,FISICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,52881957145,Gustavo Moraes,Diretor Pesquisa Dinâmico,Garantia,Associado,1808190514.0,1990-01-19,,372.0,FISICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,34117584556639,Joelma Reis,Desenvolvedor Intranet Direto,Comunicações,Coordenador,22580208078.0,1990-01-15,Nogueira do Sul,995.71,JURIDICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,73078125173,Sr. Magda Souza Filho,Produtor Marca Internacional,Pesquisa,Estrategista,29274979946.0,1990-01-21,Município de Aureliano do Descoberto,3.35,FISICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,69608488303,Crispim Franco,Supervisor Criativo Investidor,Grupo,,8017345555.0,1990-01-08,,562.8,FISICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,85359322918,Sr. Alain Santos,Associado Intranet Nacional,Marketing,Coordenador,555438465016.0,1990-01-18,Município de Jotacir,8.39,FISICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,43333070101019,Sr. Lucio Moreira,Analista Funcionalidade Frente,Ainfraestrutura,Desenvolvedor,4442710340.0,1990-10-01,Velha Georg,920.49,JURIDICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,65486667504823,Amélia Melo Neto,Engenheiro Resposta Produtos,Dados,Supervisor,7267653496.0,1990-01-09,,357.73,JURIDICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,11223384578,Josafa Franco Neto,Assistente Criativo Corporativo,Táticas,Ligação,76644434795.0,1990-01-02,Grande Eilson,150.06,FISICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,61357826043840,Sr. Averlandson Carvalho,Arquiteto Soluções Corporativo,Operações,Oficial,4574795945.0,1990-01-09,,732.27,JURIDICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,51967821410,Caio Moraes,Planejador Táticas Produtos,Aplicações,Especialista,93734632710.0,1990-01-08,Daily do Norte,983.96,FISICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,53312357241888,Romina Macedo Neto,,Programa,Estrategista,558554861539.0,1990-01-27,Município de Núbia,687.52,JURIDICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,81802212450,Almeida Moraes Filho,Especialista Rede Internacional,Fatores,Estrategista,552331412399.0,1990-01-09,Vila Bartolomeu do Sul,504.2,FISICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,69815614681,Dr. Annibal Xavier,Consultor Grupo Internacional,Operações,Facilitador,6701288967.0,1990-01-14,Velha Siderley,129.82,FISICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,95107966462,Elisabete Melo Jr.,Especialista Prestação de contas Internacional,Divisão,Designer,3010757307.0,1990-01-07,Vila Viviana do Descoberto,311.3,FISICA,1990
America/Sao_Paulo,Espirito Santo,Sudeste,ES,45120564402,Wellygton Jr.,Planejador Marketing Regional,Usabilidade,Consultor,93828141198.0,1990-01-08,,362.08,FISICA,1990
