timezone,no_accents,macroregion,uf_code,nomes,idade,cidade,cpf,cnpj,isvalid_cpf,isvalid_cnpj
America/Sao_Paulo,Goias,Centro-Oeste,GO,Alan Greene,77,ABADIA DE GOIÁS,98920407169,99435816912104,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Alexander Sparks,82,ABADIA DE GOIÁS,86438838322,98989187152890,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Brittany Williamson,31,ABADIA DE GOIÁS,11275955126,29717889163674,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jennifer Pope,72,ABADIA DE GOIÁS,68854973807,6586264347180,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Amber Rodriguez,29,ABADIA DE GOIÁS,50249717603,75914398604866,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Olivia Bridges,56,ABADIA DE GOIÁS,15456214202,20803673556896,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Brandon Higgins,24,ABADIA DE GOIÁS,8729539129,52086005866481,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kristen Smith,86,ABADIA DE GOIÁS,30896036910,49402025833404,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Wesley Myers,58,ABADIA DE GOIÁS,17367916050,40724232417873,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jennifer Shelton,20,ABADIA DE GOIÁS,64905932629,74342091474645,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Renee Gonzalez,41,ABADIA DE GOIÁS,32218450577,54922976001708,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Sandra Griffith,70,ABADIA DE GOIÁS,90674042760,40738618392661,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Deanna Wallace,29,ABADIA DE GOIÁS,86512938011,88298015102630,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Edward Jordan,72,ABADIA DE GOIÁS,61603340777,8450587083501,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Dominic Williams,50,ABADIA DE GOIÁS,23329603259,20985788175705,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Joyce Lee,55,ABADIA DE GOIÁS,80558024408,20896980611479,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Heidi Hartman,43,ABADIA DE GOIÁS,69200996671,10893424115080,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Cynthia Elliott,57,ABADIA DE GOIÁS,13114030947,52491907079957,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kaitlyn Smith,48,ABADIA DE GOIÁS,96579121807,41776592712700,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,James Richmond,22,ABADIA DE GOIÁS,50540026778,23188205139650,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Matthew Jacobs,56,ABADIA DE GOIÁS,6847697865,80072782636679,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jessica Miller,84,ABADIA DE GOIÁS,73955711692,54862621729251,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Vincent Reeves,39,ABADIA DE GOIÁS,80867274751,20186632148007,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Becky Velasquez,53,ABADIA DE GOIÁS,42743773189,46978981516208,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jennifer Price,32,ABADIA DE GOIÁS,30486264254,90652802232894,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,John Hill,73,ABADIA DE GOIÁS,50481439145,80844160135752,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Amy Moody,57,ABADIA DE GOIÁS,50074155539,8834313254418,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Michael Castillo,40,ABADIA DE GOIÁS,46531141298,88266738839120,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Heather Charles,70,ABADIA DE GOIÁS,63692802595,60173087387963,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Robert Miller,86,ABADIA DE GOIÁS,6069608305,84160746136488,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Molly Martinez,40,ABADIA DE GOIÁS,29585573750,57703010361634,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Mary White,67,ABADIA DE GOIÁS,96102881974,22174778960633,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Eric Cox,56,ABADIA DE GOIÁS,38366797015,67574161449949,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Joseph Robinson,50,ABADIA DE GOIÁS,2027985263,27752923428342,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Robert Huff,36,ABADIA DE GOIÁS,98322702949,11220625292020,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Timothy Frazier,32,ABADIA DE GOIÁS,48539001284,10284614407042,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Victoria Gonzalez,56,ABADIA DE GOIÁS,53032255694,47740564231100,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Molly Simpson,29,ABADIA DE GOIÁS,97581028933,41533584364697,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Dale Jones,69,ABADIA DE GOIÁS,49516258069,20703218817043,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Anthony Torres,73,ABADIA DE GOIÁS,33843560803,2733807308295,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Mark Wright,43,ABADIA DE GOIÁS,96548394232,91846751413343,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Maria Benton,36,ABADIA DE GOIÁS,65355852122,49480024027899,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Leah Allen,19,ABADIA DE GOIÁS,92735200736,27478547091795,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Michael Cohen,59,ABADIA DE GOIÁS,83742550306,57256972363636,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Erik Long,25,ABADIA DE GOIÁS,2460652062,79207116131412,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kathryn Hall,62,ABADIA DE GOIÁS,14533475000,74842526484845,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jeffery White,76,ABADIA DE GOIÁS,67367586297,54293259351315,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kimberly Stewart,57,ABADIA DE GOIÁS,16233019125,86263256407568,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Monica Perez,87,ABADIA DE GOIÁS,73177030448,12666724238219,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kimberly Martin,18,ABADIA DE GOIÁS,68774148885,40289917582368,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Cody Stuart,72,ABADIA DE GOIÁS,72515467792,15405543305781,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Lisa Gutierrez,33,ABADIA DE GOIÁS,86142331916,93098782557986,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jonathan King,47,ABADIA DE GOIÁS,51554540429,11157477715532,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Michele Garner,32,ABADIA DE GOIÁS,13175602053,3768226903052,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Patricia Graham,18,ABADIA DE GOIÁS,56879301916,32401388998413,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Phillip Evans,36,ABADIA DE GOIÁS,8104479326,58536450989487,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jean Matthews,48,ABADIA DE GOIÁS,24426424178,79695424808000,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Tyler Brown,54,ABADIA DE GOIÁS,11635786142,84088887656600,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,David Washington,81,ABADIA DE GOIÁS,15098404436,47556588347667,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Heather Stokes,61,ABADIA DE GOIÁS,32201378908,91398319345587,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Luke Kramer,51,ABADIA DE GOIÁS,33995891829,35960657753876,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Robert Ellison,82,ABADIA DE GOIÁS,13378983337,70125971191062,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Diane Garcia,33,ABADIA DE GOIÁS,75564115759,76989663149456,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jerome Vargas,43,ABADIA DE GOIÁS,43292329957,95056903325822,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Holly Wilson,80,ABADIA DE GOIÁS,95201043305,32542606403266,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Krystal Tucker,57,ABADIA DE GOIÁS,22582527254,61501938088176,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kimberly Larson,75,ABADIA DE GOIÁS,92850817546,42812061156888,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Alexander Miller,20,ABADIA DE GOIÁS,69875577057,64619395261315,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Heather Gonzalez,90,ABADIA DE GOIÁS,24787982206,30101688357316,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Tiffany Willis,46,ABADIA DE GOIÁS,94575347,7535795852005,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kimberly Rush,49,ABADIA DE GOIÁS,14052163796,77947206636028,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jacqueline Garcia,44,ABADIA DE GOIÁS,60376120134,59871536902404,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Stacey Lynn,22,ABADIA DE GOIÁS,25748576317,96257100762425,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jill Hester,82,ABADIA DE GOIÁS,79651178353,97554868248037,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Valerie Garrett,49,ABADIA DE GOIÁS,59571274186,452786116054,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Lynn Lynch,42,ABADIA DE GOIÁS,53926489758,42117818932759,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Cynthia Price,18,ABADIA DE GOIÁS,56328235470,13461944408611,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Donna Brown,36,ABADIA DE GOIÁS,22747781160,5529575465260,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Sarah Sharp,79,ABADIA DE GOIÁS,72684123209,9457120145675,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Holly Crawford,21,ABADIA DE GOIÁS,63500061605,16798602414817,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Stephanie Wilson,39,ABADIA DE GOIÁS,49734388479,11739636521907,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Amy Gardner,45,ABADIA DE GOIÁS,69172612118,19404806322022,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Sydney Garcia,68,ABADIA DE GOIÁS,60544659376,88802263218624,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Christine Harris,22,ABADIA DE GOIÁS,93775873368,55832984045260,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Cathy Hill,89,ABADIA DE GOIÁS,20741115255,29632961579417,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jennifer Shepard,42,ABADIA DE GOIÁS,80523913850,99993621632900,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Rachael Ellis,19,ABADIA DE GOIÁS,41141841711,55155096343943,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kayla Henderson,72,ABADIA DE GOIÁS,94298000273,68507143384007,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Nancy Moore,42,ABADIA DE GOIÁS,57709346111,75558134261863,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Anna Knight,69,ABADIA DE GOIÁS,78930352693,20394372406021,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kathleen Fields,29,ABADIA DE GOIÁS,68221605077,8305536357203,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Debra Bell,45,ABADIA DE GOIÁS,21460096169,27197045957920,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Theresa Cruz,20,ABADIA DE GOIÁS,86854025494,13427941736910,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Annette Oconnell,84,ABADIA DE GOIÁS,59735509318,18265132659889,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Brianna Gonzales,30,ABADIA DE GOIÁS,37570912136,31581770984000,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Sara Clayton,83,ABADIA DE GOIÁS,84493116242,98856449849440,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Ann Hale,27,ABADIA DE GOIÁS,60886646650,13022467407454,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Sarah Acosta,57,ABADIA DE GOIÁS,85399338459,96610011657030,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kara Beasley,42,ABADIA DE GOIÁS,26932767996,79648060629189,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Amy Baker,34,ABADIA DE GOIÁS,78498501490,70413513805965,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Mary Thompson,33,ABADIA DE GOIÁS,93568674378,25454783205423,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Melissa Small,35,ABADIA DE GOIÁS,41010147528,76765806236179,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kimberly Buchanan,83,ABADIA DE GOIÁS,57328712848,17837781158209,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Leslie Brown,65,ABADIA DE GOIÁS,20762450061,77630691798761,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Brittany Buchanan,87,ABADIA DE GOIÁS,44400752070,13995523638242,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Renee Kelley,22,ABADIA DE GOIÁS,67007644244,68261027076313,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Lisa Hogan,61,ABADIA DE GOIÁS,35801358994,21694780353782,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Veronica Carlson,60,ABADIA DE GOIÁS,89378261191,44664443069861,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Barbara Warren,71,ABADIA DE GOIÁS,97341586435,49425662454047,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Catherine Olson,69,ABADIA DE GOIÁS,48273591212,13874141275877,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Olivia Barry,88,ABADIA DE GOIÁS,78329805913,45755765311256,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Shannon Salazar,73,ABADIA DE GOIÁS,26598162718,86697599273909,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Laura Bell,66,ABADIA DE GOIÁS,96295676448,42794740544960,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Darlene Wright,29,ABADIA DE GOIÁS,24215560748,1035643058050,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Sarah Morgan,31,ABADIA DE GOIÁS,54339478318,96815096294275,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Brenda Robles,19,ABADIA DE GOIÁS,56073110316,77474252871218,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Elizabeth Taylor,26,ABADIA DE GOIÁS,95659182470,23452506604156,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Erica Schmidt,78,ABADIA DE GOIÁS,71571065318,92918190724309,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kayla David,59,ABADIA DE GOIÁS,72460941994,26881526295243,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Meredith Romero,70,ABADIA DE GOIÁS,24101321973,39808626525399,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jennifer Duffy,18,ABADIA DE GOIÁS,35514765865,9276151349110,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Andrea Lang,40,ABADIA DE GOIÁS,18277049935,2931255601792,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Sarah Camacho,59,ABADIA DE GOIÁS,81041202989,84274716911447,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Carrie Morales,33,ABADIA DE GOIÁS,31295636956,48349046371552,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Elizabeth Garcia,80,ABADIA DE GOIÁS,1895119235,35134110155914,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Cynthia Cummings,58,ABADIA DE GOIÁS,92681010764,75211673071615,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Stephanie Anderson,55,ABADIA DE GOIÁS,42783717999,29785844798020,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Tiffany Chavez,83,ABADIA DE GOIÁS,87159540999,17258263373719,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Marilyn Webb,83,ABADIA DE GOIÁS,54458648802,76107335676349,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Ashley Ball,73,ABADIA DE GOIÁS,68149159959,62039930639263,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,John Peters,30,ABADIA DE GOIÁS,25861558078,91352726640474,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Brenda Sawyer,31,ABADIA DE GOIÁS,91388208970,77592419162198,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Brandon Owens,56,ABADIA DE GOIÁS,49750755634,38800837316152,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Philip Werner,30,ABADIA DE GOIÁS,81979244812,84664138481850,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Terri White,24,ABADIA DE GOIÁS,20022573968,21054561904557,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Lauren Arnold,84,ABADIA DE GOIÁS,87824195589,93438657493392,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Robert Miller,52,ABADIA DE GOIÁS,5153319539,93730509529988,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Ian Kennedy,24,ABADIA DE GOIÁS,82913049397,90140028130240,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Nicole Lee,45,ABADIA DE GOIÁS,39446037379,26519998404130,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,April Salazar,45,ABADIA DE GOIÁS,77086557226,46317837696440,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kelly Navarro,64,ABADIA DE GOIÁS,94954135915,56049994600702,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Shelley Landry,81,ABADIA DE GOIÁS,80440921023,43915489752268,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kelsey Little,74,ABADIA DE GOIÁS,19819741645,52078249890801,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Amy Cannon,50,ABADIA DE GOIÁS,59994274368,38568280533355,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jared Rodriguez,44,ABADIA DE GOIÁS,64126805001,94282847286100,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Cheryl Wong,88,ABADIA DE GOIÁS,82332413260,5340909816811,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Melissa Rivera,83,ABADIA DE GOIÁS,63451191482,59371945677227,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Richard Roberts,59,ABADIA DE GOIÁS,11808479700,88613495827142,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Alexandra Edwards,61,ABADIA DE GOIÁS,10792293703,82153342254396,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jeffery Morris,62,ABADIA DE GOIÁS,80376830280,19901071201091,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jeremy Baker,26,ABADIA DE GOIÁS,35837342206,25367177418202,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Edward Wong,61,ABADIA DE GOIÁS,79653483579,68306080570592,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jonathan Reid,88,ABADIA DE GOIÁS,48479126167,76094600101587,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Michael Hunter,46,ABADIA DE GOIÁS,69437811970,1930870663075,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Mary Simpson,30,ABADIA DE GOIÁS,58185814112,95535792708337,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jessica Martinez,80,ABADIA DE GOIÁS,1979572186,30920936112757,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Bridget Henderson,78,ABADIA DE GOIÁS,35825747095,66580915323990,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Paula Fox,49,ABADIA DE GOIÁS,10158114183,8351685967880,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Anne Newton,62,ABADIA DE GOIÁS,99517379439,25346306079716,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Rachel Martin,44,ABADIA DE GOIÁS,91726047601,16884209964919,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Brian Sanchez,47,ABADIA DE GOIÁS,22708974556,10432540661420,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Megan Lee,38,ABADIA DE GOIÁS,8315811312,26246919540859,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,James Rodriguez,73,ABADIA DE GOIÁS,15918256288,57758224906701,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Keith Maldonado,47,ABADIA DE GOIÁS,68304861496,12621569522362,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Gwendolyn Bates,37,ABADIA DE GOIÁS,63250096652,4782537049119,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Destiny Levine,73,ABADIA DE GOIÁS,22608522890,19068104869057,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Rebecca Thompson,52,ABADIA DE GOIÁS,54578529207,85442017750746,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Paul Richardson,71,ABADIA DE GOIÁS,36701541917,93739669437872,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Julian Johnson,90,ABADIA DE GOIÁS,40886466300,80360861200399,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Nicole Torres,75,ABADIA DE GOIÁS,9114132354,86193079916398,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Mary Stokes,66,ABADIA DE GOIÁS,72793460060,14600885530998,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Sara Morgan,28,ABADIA DE GOIÁS,91190298376,67551052258213,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Stacy Smith,44,ABADIA DE GOIÁS,75241375082,53493664108053,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kristin Chambers,22,ABADIA DE GOIÁS,53521824365,85157822817903,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,John Rice,77,ABADIA DE GOIÁS,29047715497,19322540660390,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,John Kennedy,61,ABADIA DE GOIÁS,4176021896,37367269837070,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Emma Beck,79,ABADIA DE GOIÁS,61473263336,79200239422582,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Marc Morgan,26,ABADIA DE GOIÁS,57466114334,73899218501224,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,John Rose,83,ABADIA DE GOIÁS,24456651326,90119778322066,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Mark Stewart,57,ABADIA DE GOIÁS,6106834970,88737503432656,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Shelby Gallagher,35,ABADIA DE GOIÁS,69918657294,85678898442719,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Jeffrey Garcia,85,ABADIA DE GOIÁS,33509517750,49274944976380,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Samuel Campbell,24,ABADIA DE GOIÁS,70122453956,12488852464309,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,George Todd,49,ABADIA DE GOIÁS,93728644390,90872699851792,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Amanda Garcia,55,ABADIA DE GOIÁS,61147444706,58184701416479,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kimberly Munoz,35,ABADIA DE GOIÁS,27022646899,24308598974259,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Dale Nelson,45,ABADIA DE GOIÁS,70198999518,34582597554988,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Shannon Bates,28,ABADIA DE GOIÁS,5609756510,4583250781383,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Paula Randolph,55,ABADIA DE GOIÁS,23331108995,63751679005997,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Barbara Rangel,60,ABADIA DE GOIÁS,4018082622,4138034031834,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Billy Blair,41,ABADIA DE GOIÁS,59512029308,87341671667972,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Billy,83,ABADIA DE GOIÁS,11008246930,46947645672151,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Daniel,43,ABADIA DE GOIÁS,86991816043,33927475941364,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Tonya,23,ABADIA DE GOIÁS,22046448383,75530900062250,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Gina,56,ABADIA DE GOIÁS,63491109515,83493422961467,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Elizabeth,37,ABADIA DE GOIÁS,4820433261,36371809552617,True,True
America/Sao_Paulo,Goias,Centro-Oeste,GO,Kim,22,ABADIA DE GOIÁS,82411927894,35234660450400,True,True
